ID;Naam;HuishoudenID;AdresID;Ingangsdatum;Einddatum
3943;Ishaan Ford;2;3943;1-1-2022;
3944;Lottie Rice;5;3944;1-1-2022;
3945;Ioan Mayo;3;3945;1-1-2022;
3946;Talha Harvey;5;3946;1-1-2022;
3947;Montgomery Sweeney;1;3947;1-1-2022;
3948;Caroline Solis;4;3948;1-1-2022;
3949;Marilyn Grant;4;3949;1-1-2022;
3950;Jemima Acevedo;3;3950;1-1-2022;
3951;Shakira Brooks;1;3951;1-1-2022;
3952;Cayden Rosario;1;3952;1-1-2022;
3953;Shayla Garrett;2;3953;1-1-2022;
3954;Timothy Hunt;2;3954;1-1-2022;
3955;Cassie Spencer;4;3955;1-1-2022;
3956;Albie Warren;4;3956;1-1-2022;
3957;Wilbur Sears;4;3957;1-1-2022;
3958;Ayesha Oliver;3;3958;1-1-2022;
3959;Harrison Cisneros;2;3959;1-1-2022;
3960;Jane Ortiz;5;3960;1-1-2022;
3961;Daisie Hammond;2;3961;1-1-2022;
3962;Lili Ramsey;5;3962;1-1-2022;
3963;Kaleb Krueger;2;3963;1-1-2022;
3964;Bailey Hardin;5;3964;1-1-2022;
3965;Tiffany Lindsay;2;3965;1-1-2022;
3966;Corey Wilkinson;4;3966;1-1-2022;
3967;Hugh Carlson;5;3967;1-1-2022;
3968;Saarah Cardenas;4;3968;1-1-2022;
3969;Ray Haynes;3;3969;1-1-2022;
3970;Madeline Cook;5;3970;1-1-2022;
3971;Gertrude Owen;3;3971;1-1-2022;
3972;Abbey Stark;3;3972;1-1-2022;
3973;Hamza Haas;1;3973;1-1-2022;
3974;Imogen Medina;5;3974;1-1-2022;
3975;Cordelia Reed;1;3975;1-1-2022;
3976;Denise Roy;1;3976;1-1-2022;
3977;Edith O'Moore;3;3977;1-1-2022;
3978;Addie Friedman;4;3978;1-1-2022;
3979;James Harrington;2;3979;1-1-2022;
3980;Stephen Mcgrath;3;3980;1-1-2022;
3981;Luc Horton;4;3981;1-1-2022;
3982;Emmie Mcdowell;3;3982;1-1-2022;
3983;Mathilda Manning;2;3983;1-1-2022;
3984;Roosevelt Wiley;1;3984;1-1-2022;
3985;Louis Massey;5;3985;1-1-2022;
3986;Yusra Galvan;2;3986;1-1-2022;
3987;Elisabeth Mullins;3;3987;1-1-2022;
3988;Lennon Yoder;3;3988;1-1-2022;
3989;Rosalie Calhoun;1;3989;1-1-2022;
3990;Keisha Barnett;4;3990;1-1-2022;
3991;Keziah Conley;1;3991;1-1-2022;
3992;Mathew Mcgowan;1;3992;1-1-2022;
3993;Yunus Conway;3;3993;1-1-2022;
3994;Zohaib Townsend;4;3994;1-1-2022;
3995;Arun Gould;3;3995;1-1-2022;
3996;Lina Holt;5;3996;1-1-2022;
3997;Earl Beard;1;3997;1-1-2022;
3998;Marshall Hernandez;1;3998;1-1-2022;
3999;Anas Duncan;3;3999;1-1-2022;
4000;Jordan Turner;3;4000;1-1-2022;
4001;Caoimhe Gomez;3;4001;1-1-2022;
4002;Thea Vargas;5;4002;1-1-2022;
4003;Safa Kane;1;4003;1-1-2022;
4004;Sienna Best;3;4004;1-1-2022;
4005;Lucinda Chavez;2;4005;1-1-2022;
4006;Kirsty Morrow;3;4006;1-1-2022;
4007;Samara Ball;3;4007;1-1-2022;
4008;Maggie Carroll;4;4008;1-1-2022;
4009;Nell Patrick;4;4009;1-1-2022;
4010;Daniella O'Quinn;5;4010;1-1-2022;
4011;Bryan Rojas;2;4011;1-1-2022;
4012;Jacqueline Newton;1;4012;1-1-2022;
4013;Dominik Taylor;4;4013;1-1-2022;
4014;Shannon Bauer;1;4014;1-1-2022;
4015;Jim Rasmussen;1;4015;1-1-2022;
4016;Miah Doyle;2;4016;1-1-2022;
4017;Harri Rangel;2;4017;1-1-2022;
4018;Emelia Grimes;5;4018;1-1-2022;
4019;Kaden Hilton;4;4019;1-1-2022;
4020;Cameron Dickerson;2;4020;1-1-2022;
4021;Idris Copeland;1;4021;1-1-2022;
4022;Hayden Chen;4;4022;1-1-2022;
4023;Clayton Farrell;3;4023;1-1-2022;
4024;Safia Hodges;5;4024;1-1-2022;
4025;Brendan Suarez;4;4025;1-1-2022;
4026;Tim Mckee;1;4026;1-1-2022;
4027;Abbie Lyons;3;4027;1-1-2022;
4028;Morgan Short;4;4028;1-1-2022;
4029;Owais York;4;4029;1-1-2022;
4030;Grace Berry;2;4030;1-1-2022;
4031;Anoushka Moses;5;4031;1-1-2022;
4032;Ben Peters;5;4032;1-1-2022;
4033;Pauline Murphy;4;4033;1-1-2022;
4034;Liam Flores;2;4034;1-1-2022;
4035;Huda Greene;4;4035;1-1-2022;
4036;Aiza Hunter;4;4036;1-1-2022;
4037;Conor Buck;3;4037;1-1-2022;
4038;Damien Lang;1;4038;1-1-2022;
4039;Leanne Sparks;5;4039;1-1-2022;
4040;Kelvin Lamb;2;4040;1-1-2022;
4041;Gareth Frederick;3;4041;1-1-2022;
4042;Keane Carver;5;4042;1-1-2022;
4043;Ishaan Ford;1;4043;1-1-2022;
4044;Lottie Rice;5;4044;1-1-2022;
4045;Ioan Mayo;4;4045;1-1-2022;
4046;Talha Harvey;1;4046;1-1-2022;
4047;Montgomery Sweeney;1;4047;1-1-2022;
4048;Caroline Solis;1;4048;1-1-2022;
4049;Marilyn Grant;5;4049;1-1-2022;
4050;Jemima Acevedo;2;4050;1-1-2022;
4051;Shakira Brooks;1;4051;1-1-2022;
4052;Cayden Rosario;4;4052;1-1-2022;
4053;Shayla Garrett;4;4053;1-1-2022;
4054;Timothy Hunt;1;4054;1-1-2022;
4055;Cassie Spencer;4;4055;1-1-2022;
4056;Albie Warren;5;4056;1-1-2022;
4057;Wilbur Sears;1;4057;1-1-2022;
4058;Ayesha Oliver;2;4058;1-1-2022;
4059;Harrison Cisneros;5;4059;1-1-2022;
4060;Jane Ortiz;4;4060;1-1-2022;
4061;Daisie Hammond;5;4061;1-1-2022;
4062;Lili Ramsey;4;4062;1-1-2022;
4063;Kaleb Krueger;3;4063;1-1-2022;
4064;Bailey Hardin;2;4064;1-1-2022;
4065;Tiffany Lindsay;3;4065;1-1-2022;
4066;Corey Wilkinson;1;4066;1-1-2022;
4067;Hugh Carlson;5;4067;1-1-2022;
4068;Saarah Cardenas;3;4068;1-1-2022;
4069;Ray Haynes;4;4069;1-1-2022;
4070;Madeline Cook;5;4070;1-1-2022;
4071;Gertrude Owen;5;4071;1-1-2022;
4072;Abbey Stark;1;4072;1-1-2022;
4073;Hamza Haas;2;4073;1-1-2022;
4074;Imogen Medina;3;4074;1-1-2022;
4075;Cordelia Reed;1;4075;1-1-2022;
4076;Denise Roy;1;4076;1-1-2022;
4077;Edith O'Moore;5;4077;1-1-2022;
4078;Addie Friedman;1;4078;1-1-2022;
4079;James Harrington;5;4079;1-1-2022;
4080;Stephen Mcgrath;4;4080;1-1-2022;
4081;Luc Horton;3;4081;1-1-2022;
4082;Emmie Mcdowell;2;4082;1-1-2022;
4083;Mathilda Manning;5;4083;1-1-2022;
4084;Roosevelt Wiley;2;4084;1-1-2022;
4085;Louis Massey;4;4085;1-1-2022;
4086;Yusra Galvan;3;4086;1-1-2022;
4087;Elisabeth Mullins;4;4087;1-1-2022;
4088;Lennon Yoder;2;4088;1-1-2022;
4089;Rosalie Calhoun;3;4089;1-1-2022;
4090;Keisha Barnett;3;4090;1-1-2022;
4091;Keziah Conley;1;4091;1-1-2022;
4092;Mathew Mcgowan;3;4092;1-1-2022;
4093;Yunus Conway;5;4093;1-1-2022;
4094;Zohaib Townsend;2;4094;1-1-2022;
4095;Arun Gould;1;4095;1-1-2022;
4096;Lina Holt;5;4096;1-1-2022;
4097;Earl Beard;1;4097;1-1-2022;
4098;Marshall Hernandez;2;4098;1-1-2022;
4099;Anas Duncan;3;4099;1-1-2022;
4100;Jordan Turner;4;4100;1-1-2022;
4101;Caoimhe Gomez;5;4101;1-1-2022;
4102;Thea Vargas;3;4102;1-1-2022;
4103;Safa Kane;1;4103;1-1-2022;
4104;Sienna Best;4;4104;1-1-2022;
4105;Lucinda Chavez;5;4105;1-1-2022;
4106;Kirsty Morrow;2;4106;1-1-2022;
4107;Samara Ball;4;4107;1-1-2022;
4108;Maggie Carroll;4;4108;1-1-2022;
4109;Nell Patrick;4;4109;1-1-2022;
4110;Daniella O'Quinn;2;4110;1-1-2022;
4111;Bryan Rojas;2;4111;1-1-2022;
4112;Jacqueline Newton;3;4112;1-1-2022;
4113;Dominik Taylor;5;4113;1-1-2022;
4114;Shannon Bauer;3;4114;1-1-2022;
4115;Jim Rasmussen;5;4115;1-1-2022;
4116;Miah Doyle;4;4116;1-1-2022;
4117;Harri Rangel;5;4117;1-1-2022;
4118;Emelia Grimes;2;4118;1-1-2022;
4119;Kaden Hilton;2;4119;1-1-2022;
4120;Cameron Dickerson;5;4120;1-1-2022;
4121;Idris Copeland;1;4121;1-1-2022;
4122;Hayden Chen;2;4122;1-1-2022;
4123;Clayton Farrell;1;4123;1-1-2022;
4124;Safia Hodges;5;4124;1-1-2022;
4125;Brendan Suarez;2;4125;1-1-2022;
4126;Tim Mckee;4;4126;1-1-2022;
4127;Abbie Lyons;3;4127;1-1-2022;
4128;Morgan Short;4;4128;1-1-2022;
4129;Owais York;4;4129;1-1-2022;
4130;Grace Berry;1;4130;1-1-2022;
4131;Anoushka Moses;5;4131;1-1-2022;
4132;Ben Peters;1;4132;1-1-2022;
4133;Pauline Murphy;4;4133;1-1-2022;
4134;Liam Flores;4;4134;1-1-2022;
4135;Huda Greene;4;4135;1-1-2022;
4136;Aiza Hunter;4;4136;1-1-2022;
4137;Conor Buck;1;4137;1-1-2022;
4138;Damien Lang;5;4138;1-1-2022;
4139;Leanne Sparks;1;4139;1-1-2022;
4140;Kelvin Lamb;3;4140;1-1-2022;
4141;Gareth Frederick;1;4141;1-1-2022;
4142;Keane Carver;1;4142;1-1-2022;
4143;Ishaan Ford;3;4143;1-1-2022;
4144;Lottie Rice;2;4144;1-1-2022;
4145;Ioan Mayo;3;4145;1-1-2022;
4146;Talha Harvey;5;4146;1-1-2022;
4147;Montgomery Sweeney;2;4147;1-1-2022;
4148;Caroline Solis;5;4148;1-1-2022;
4149;Marilyn Grant;2;4149;1-1-2022;
4150;Jemima Acevedo;3;4150;1-1-2022;
4151;Shakira Brooks;2;4151;1-1-2022;
4152;Cayden Rosario;2;4152;1-1-2022;
4153;Shayla Garrett;1;4153;1-1-2022;
4154;Timothy Hunt;3;4154;1-1-2022;
4155;Cassie Spencer;1;4155;1-1-2022;
4156;Albie Warren;3;4156;1-1-2022;
4157;Wilbur Sears;2;4157;1-1-2022;
4158;Ayesha Oliver;5;4158;1-1-2022;
4159;Harrison Cisneros;3;4159;1-1-2022;
4160;Jane Ortiz;1;4160;1-1-2022;
4161;Daisie Hammond;1;4161;1-1-2022;
4162;Lili Ramsey;3;4162;1-1-2022;
4163;Kaleb Krueger;1;4163;1-1-2022;
4164;Bailey Hardin;1;4164;1-1-2022;
4165;Tiffany Lindsay;3;4165;1-1-2022;
4166;Corey Wilkinson;4;4166;1-1-2022;
4167;Hugh Carlson;4;4167;1-1-2022;
4168;Saarah Cardenas;1;4168;1-1-2022;
4169;Ray Haynes;1;4169;1-1-2022;
4170;Madeline Cook;3;4170;1-1-2022;
4171;Gertrude Owen;5;4171;1-1-2022;
4172;Abbey Stark;2;4172;1-1-2022;
4173;Hamza Haas;5;4173;1-1-2022;
4174;Imogen Medina;2;4174;1-1-2022;
4175;Cordelia Reed;3;4175;1-1-2022;
4176;Denise Roy;4;4176;1-1-2022;
4177;Edith O'Moore;3;4177;1-1-2022;
4178;Addie Friedman;1;4178;1-1-2022;
4179;James Harrington;2;4179;1-1-2022;
4180;Stephen Mcgrath;3;4180;1-1-2022;
4181;Luc Horton;5;4181;1-1-2022;
4182;Emmie Mcdowell;4;4182;1-1-2022;
4183;Mathilda Manning;5;4183;1-1-2022;
4184;Roosevelt Wiley;1;4184;1-1-2022;
4185;Louis Massey;2;4185;1-1-2022;
4186;Yusra Galvan;5;4186;1-1-2022;
4187;Elisabeth Mullins;3;4187;1-1-2022;
4188;Lennon Yoder;4;4188;1-1-2022;
4189;Rosalie Calhoun;4;4189;1-1-2022;
4190;Keisha Barnett;1;4190;1-1-2022;
4191;Keziah Conley;1;4191;1-1-2022;
4192;Mathew Mcgowan;5;4192;1-1-2022;
4193;Yunus Conway;2;4193;1-1-2022;
4194;Zohaib Townsend;3;4194;1-1-2022;
4195;Arun Gould;4;4195;1-1-2022;
4196;Lina Holt;1;4196;1-1-2022;
4197;Earl Beard;3;4197;1-1-2022;
4198;Marshall Hernandez;4;4198;1-1-2022;
4199;Anas Duncan;5;4199;1-1-2022;
4200;Jordan Turner;2;4200;1-1-2022;
4201;Caoimhe Gomez;5;4201;1-1-2022;
4202;Thea Vargas;4;4202;1-1-2022;
4203;Safa Kane;1;4203;1-1-2022;
4204;Sienna Best;1;4204;1-1-2022;
4205;Lucinda Chavez;3;4205;1-1-2022;
4206;Kirsty Morrow;1;4206;1-1-2022;
4207;Samara Ball;2;4207;1-1-2022;
4208;Maggie Carroll;1;4208;1-1-2022;
4209;Nell Patrick;5;4209;1-1-2022;
4210;Daniella O'Quinn;4;4210;1-1-2022;
4211;Bryan Rojas;4;4211;1-1-2022;
4212;Jacqueline Newton;4;4212;1-1-2022;
4213;Dominik Taylor;1;4213;1-1-2022;
4214;Shannon Bauer;5;4214;1-1-2022;
4215;Jim Rasmussen;5;4215;1-1-2022;
4216;Miah Doyle;5;4216;1-1-2022;
4217;Harri Rangel;1;4217;1-1-2022;
4218;Emelia Grimes;5;4218;1-1-2022;
4219;Kaden Hilton;3;4219;1-1-2022;
4220;Cameron Dickerson;1;4220;1-1-2022;
4221;Idris Copeland;1;4221;1-1-2022;
4222;Hayden Chen;4;4222;1-1-2022;
4223;Clayton Farrell;2;4223;1-1-2022;
4224;Safia Hodges;1;4224;1-1-2022;
4225;Brendan Suarez;3;4225;1-1-2022;
4226;Tim Mckee;2;4226;1-1-2022;
4227;Abbie Lyons;5;4227;1-1-2022;
4228;Morgan Short;2;4228;1-1-2022;
4229;Owais York;3;4229;1-1-2022;
4230;Grace Berry;2;4230;1-1-2022;
4231;Anoushka Moses;3;4231;1-1-2022;
4232;Ben Peters;1;4232;1-1-2022;
4233;Pauline Murphy;5;4233;1-1-2022;
4234;Liam Flores;4;4234;1-1-2022;
4235;Huda Greene;5;4235;1-1-2022;
4236;Aiza Hunter;3;4236;1-1-2022;
4237;Conor Buck;2;4237;1-1-2022;
4238;Damien Lang;1;4238;1-1-2022;
4239;Leanne Sparks;1;4239;1-1-2022;
4240;Kelvin Lamb;2;4240;1-1-2022;
4241;Gareth Frederick;2;4241;1-1-2022;
4242;Keane Carver;4;4242;1-1-2022;
4243;Ishaan Ford;1;4243;1-1-2022;
4244;Lottie Rice;1;4244;1-1-2022;
4245;Ioan Mayo;5;4245;1-1-2022;
4246;Talha Harvey;4;4246;1-1-2022;
4247;Montgomery Sweeney;3;4247;1-1-2022;
4248;Caroline Solis;1;4248;1-1-2022;
4249;Marilyn Grant;4;4249;1-1-2022;
4250;Jemima Acevedo;5;4250;1-1-2022;
4251;Shakira Brooks;1;4251;1-1-2022;
4252;Cayden Rosario;5;4252;1-1-2022;
4253;Shayla Garrett;4;4253;1-1-2022;
4254;Timothy Hunt;5;4254;1-1-2022;
4255;Cassie Spencer;2;4255;1-1-2022;
4256;Albie Warren;5;4256;1-1-2022;
4257;Wilbur Sears;3;4257;1-1-2022;
4258;Ayesha Oliver;4;4258;1-1-2022;
4259;Harrison Cisneros;3;4259;1-1-2022;
4260;Jane Ortiz;2;4260;1-1-2022;
4261;Daisie Hammond;2;4261;1-1-2022;
4262;Lili Ramsey;5;4262;1-1-2022;
4263;Kaleb Krueger;5;4263;1-1-2022;
4264;Bailey Hardin;1;4264;1-1-2022;
4265;Tiffany Lindsay;3;4265;1-1-2022;
4266;Corey Wilkinson;3;4266;1-1-2022;
4267;Hugh Carlson;3;4267;1-1-2022;
4268;Saarah Cardenas;4;4268;1-1-2022;
4269;Ray Haynes;5;4269;1-1-2022;
4270;Madeline Cook;1;4270;1-1-2022;
4271;Gertrude Owen;5;4271;1-1-2022;
4272;Abbey Stark;3;4272;1-1-2022;
4273;Hamza Haas;5;4273;1-1-2022;
4274;Imogen Medina;5;4274;1-1-2022;
4275;Cordelia Reed;4;4275;1-1-2022;
4276;Denise Roy;2;4276;1-1-2022;
4277;Edith O'Moore;4;4277;1-1-2022;
4278;Addie Friedman;3;4278;1-1-2022;
4279;James Harrington;1;4279;1-1-2022;
4280;Stephen Mcgrath;2;4280;1-1-2022;
4281;Luc Horton;5;4281;1-1-2022;
4282;Emmie Mcdowell;4;4282;1-1-2022;
4283;Mathilda Manning;1;4283;1-1-2022;
4284;Roosevelt Wiley;4;4284;1-1-2022;
4285;Louis Massey;2;4285;1-1-2022;
4286;Yusra Galvan;1;4286;1-1-2022;
4287;Elisabeth Mullins;3;4287;1-1-2022;
4288;Lennon Yoder;1;4288;1-1-2022;
4289;Rosalie Calhoun;1;4289;1-1-2022;
4290;Keisha Barnett;4;4290;1-1-2022;
4291;Keziah Conley;3;4291;1-1-2022;
4292;Mathew Mcgowan;4;4292;1-1-2022;
4293;Yunus Conway;3;4293;1-1-2022;
4294;Zohaib Townsend;2;4294;1-1-2022;
4295;Arun Gould;4;4295;1-1-2022;
4296;Lina Holt;3;4296;1-1-2022;
4297;Earl Beard;1;4297;1-1-2022;
4298;Marshall Hernandez;4;4298;1-1-2022;
4299;Anas Duncan;3;4299;1-1-2022;
4300;Jordan Turner;5;4300;1-1-2022;
4301;Caoimhe Gomez;4;4301;1-1-2022;
4302;Thea Vargas;5;4302;1-1-2022;
4303;Safa Kane;1;4303;1-1-2022;
4304;Sienna Best;3;4304;1-1-2022;
4305;Lucinda Chavez;5;4305;1-1-2022;
4306;Kirsty Morrow;2;4306;1-1-2022;
4307;Samara Ball;2;4307;1-1-2022;
4308;Maggie Carroll;3;4308;1-1-2022;
4309;Nell Patrick;2;4309;1-1-2022;
4310;Daniella O'Quinn;3;4310;1-1-2022;
4311;Bryan Rojas;3;4311;1-1-2022;
4312;Jacqueline Newton;5;4312;1-1-2022;
4313;Dominik Taylor;5;4313;1-1-2022;
4314;Shannon Bauer;1;4314;1-1-2022;
4315;Jim Rasmussen;5;4315;1-1-2022;
4316;Miah Doyle;2;4316;1-1-2022;
4317;Harri Rangel;1;4317;1-1-2022;
4318;Emelia Grimes;5;4318;1-1-2022;
4319;Kaden Hilton;4;4319;1-1-2022;
4320;Cameron Dickerson;5;4320;1-1-2022;
4321;Idris Copeland;2;4321;1-1-2022;
4322;Hayden Chen;1;4322;1-1-2022;
4323;Clayton Farrell;2;4323;1-1-2022;
4324;Safia Hodges;3;4324;1-1-2022;
4325;Brendan Suarez;4;4325;1-1-2022;
4326;Tim Mckee;4;4326;1-1-2022;
4327;Abbie Lyons;5;4327;1-1-2022;
4328;Morgan Short;4;4328;1-1-2022;
4329;Owais York;1;4329;1-1-2022;
4330;Grace Berry;2;4330;1-1-2022;
4331;Anoushka Moses;5;4331;1-1-2022;
4332;Ben Peters;1;4332;1-1-2022;
4333;Pauline Murphy;5;4333;1-1-2022;
4334;Liam Flores;4;4334;1-1-2022;
4335;Huda Greene;5;4335;1-1-2022;
4336;Aiza Hunter;3;4336;1-1-2022;
4337;Conor Buck;5;4337;1-1-2022;
4338;Damien Lang;4;4338;1-1-2022;
4339;Leanne Sparks;2;4339;1-1-2022;
4340;Kelvin Lamb;4;4340;1-1-2022;
4341;Gareth Frederick;2;4341;1-1-2022;
4342;Keane Carver;3;4342;1-1-2022;
4343;Ishaan Ford;2;4343;1-1-2022;
4344;Lottie Rice;4;4344;1-1-2022;
4345;Ioan Mayo;2;4345;1-1-2022;
4346;Talha Harvey;5;4346;1-1-2022;
4347;Montgomery Sweeney;5;4347;1-1-2022;
4348;Caroline Solis;3;4348;1-1-2022;
4349;Marilyn Grant;1;4349;1-1-2022;
4350;Jemima Acevedo;2;4350;1-1-2022;
4351;Shakira Brooks;5;4351;1-1-2022;
4352;Cayden Rosario;4;4352;1-1-2022;
4353;Shayla Garrett;4;4353;1-1-2022;
4354;Timothy Hunt;3;4354;1-1-2022;
4355;Cassie Spencer;5;4355;1-1-2022;
4356;Albie Warren;3;4356;1-1-2022;
4357;Wilbur Sears;3;4357;1-1-2022;
4358;Ayesha Oliver;3;4358;1-1-2022;
4359;Harrison Cisneros;5;4359;1-1-2022;
4360;Jane Ortiz;3;4360;1-1-2022;
4361;Daisie Hammond;3;4361;1-1-2022;
4362;Lili Ramsey;2;4362;1-1-2022;
4363;Kaleb Krueger;2;4363;1-1-2022;
4364;Bailey Hardin;2;4364;1-1-2022;
4365;Tiffany Lindsay;1;4365;1-1-2022;
4366;Corey Wilkinson;1;4366;1-1-2022;
4367;Hugh Carlson;3;4367;1-1-2022;
4368;Saarah Cardenas;1;4368;1-1-2022;
4369;Ray Haynes;3;4369;1-1-2022;
4370;Madeline Cook;4;4370;1-1-2022;
4371;Gertrude Owen;5;4371;1-1-2022;
4372;Abbey Stark;5;4372;1-1-2022;
4373;Hamza Haas;1;4373;1-1-2022;
4374;Imogen Medina;3;4374;1-1-2022;
4375;Cordelia Reed;2;4375;1-1-2022;
4376;Denise Roy;1;4376;1-1-2022;
4377;Edith O'Moore;4;4377;1-1-2022;
4378;Addie Friedman;2;4378;1-1-2022;
4379;James Harrington;5;4379;1-1-2022;
4380;Stephen Mcgrath;5;4380;1-1-2022;
4381;Luc Horton;4;4381;1-1-2022;
4382;Emmie Mcdowell;1;4382;1-1-2022;
4383;Mathilda Manning;5;4383;1-1-2022;
4384;Roosevelt Wiley;2;4384;1-1-2022;
4385;Louis Massey;3;4385;1-1-2022;
4386;Yusra Galvan;1;4386;1-1-2022;
4387;Elisabeth Mullins;4;4387;1-1-2022;
4388;Lennon Yoder;4;4388;1-1-2022;
4389;Rosalie Calhoun;2;4389;1-1-2022;
4390;Keisha Barnett;5;4390;1-1-2022;
4391;Keziah Conley;5;4391;1-1-2022;
4392;Mathew Mcgowan;1;4392;1-1-2022;
4393;Yunus Conway;4;4393;1-1-2022;
4394;Zohaib Townsend;5;4394;1-1-2022;
4395;Arun Gould;5;4395;1-1-2022;
4396;Lina Holt;4;4396;1-1-2022;
4397;Earl Beard;2;4397;1-1-2022;
4398;Marshall Hernandez;3;4398;1-1-2022;
4399;Anas Duncan;3;4399;1-1-2022;
4400;Jordan Turner;1;4400;1-1-2022;
4401;Caoimhe Gomez;1;4401;1-1-2022;
4402;Thea Vargas;5;4402;1-1-2022;
4403;Safa Kane;1;4403;1-1-2022;
4404;Sienna Best;5;4404;1-1-2022;
4405;Lucinda Chavez;3;4405;1-1-2022;
4406;Kirsty Morrow;5;4406;1-1-2022;
4407;Samara Ball;2;4407;1-1-2022;
4408;Maggie Carroll;4;4408;1-1-2022;
4409;Nell Patrick;4;4409;1-1-2022;
4410;Daniella O'Quinn;4;4410;1-1-2022;
4411;Bryan Rojas;5;4411;1-1-2022;
4412;Jacqueline Newton;3;4412;1-1-2022;
4413;Dominik Taylor;1;4413;1-1-2022;
4414;Shannon Bauer;3;4414;1-1-2022;
4415;Jim Rasmussen;2;4415;1-1-2022;
4416;Miah Doyle;2;4416;1-1-2022;
4417;Harri Rangel;2;4417;1-1-2022;
4418;Emelia Grimes;2;4418;1-1-2022;
4419;Kaden Hilton;4;4419;1-1-2022;
4420;Cameron Dickerson;5;4420;1-1-2022;
4421;Idris Copeland;4;4421;1-1-2022;
4422;Hayden Chen;5;4422;1-1-2022;
4423;Clayton Farrell;5;4423;1-1-2022;
4424;Safia Hodges;5;4424;1-1-2022;
4425;Brendan Suarez;5;4425;1-1-2022;
4426;Tim Mckee;5;4426;1-1-2022;
4427;Abbie Lyons;2;4427;1-1-2022;
4428;Morgan Short;3;4428;1-1-2022;
4429;Owais York;2;4429;1-1-2022;
4430;Grace Berry;4;4430;1-1-2022;
4431;Anoushka Moses;5;4431;1-1-2022;
4432;Ben Peters;2;4432;1-1-2022;
4433;Pauline Murphy;2;4433;1-1-2022;
4434;Liam Flores;5;4434;1-1-2022;
4435;Huda Greene;5;4435;1-1-2022;
4436;Aiza Hunter;4;4436;1-1-2022;
4437;Conor Buck;1;4437;1-1-2022;
4438;Damien Lang;4;4438;1-1-2022;
4439;Leanne Sparks;3;4439;1-1-2022;
4440;Kelvin Lamb;4;4440;1-1-2022;
4441;Gareth Frederick;3;4441;1-1-2022;
4442;Keane Carver;3;4442;1-1-2022;
4443;Ishaan Ford;3;4443;1-1-2022;
4444;Lottie Rice;5;4444;1-1-2022;
4445;Ioan Mayo;3;4445;1-1-2022;
4446;Talha Harvey;2;4446;1-1-2022;
4447;Montgomery Sweeney;1;4447;1-1-2022;
4448;Caroline Solis;2;4448;1-1-2022;
4449;Marilyn Grant;1;4449;1-1-2022;
4450;Jemima Acevedo;3;4450;1-1-2022;
4451;Shakira Brooks;5;4451;1-1-2022;
4452;Cayden Rosario;2;4452;1-1-2022;
4453;Shayla Garrett;2;4453;1-1-2022;
4454;Timothy Hunt;5;4454;1-1-2022;
4455;Cassie Spencer;5;4455;1-1-2022;
4456;Albie Warren;2;4456;1-1-2022;
4457;Wilbur Sears;4;4457;1-1-2022;
4458;Ayesha Oliver;4;4458;1-1-2022;
4459;Harrison Cisneros;5;4459;1-1-2022;
4460;Jane Ortiz;3;4460;1-1-2022;
4461;Daisie Hammond;4;4461;1-1-2022;
4462;Lili Ramsey;2;4462;1-1-2022;
4463;Kaleb Krueger;1;4463;1-1-2022;
4464;Bailey Hardin;3;4464;1-1-2022;
4465;Tiffany Lindsay;1;4465;1-1-2022;
4466;Corey Wilkinson;4;4466;1-1-2022;
4467;Hugh Carlson;2;4467;1-1-2022;
4468;Saarah Cardenas;5;4468;1-1-2022;
4469;Ray Haynes;4;4469;1-1-2022;
4470;Madeline Cook;2;4470;1-1-2022;
4471;Gertrude Owen;2;4471;1-1-2022;
4472;Abbey Stark;4;4472;1-1-2022;
4473;Hamza Haas;2;4473;1-1-2022;
4474;Imogen Medina;5;4474;1-1-2022;
4475;Cordelia Reed;2;4475;1-1-2022;
4476;Denise Roy;3;4476;1-1-2022;
4477;Edith O'Moore;5;4477;1-1-2022;
4478;Addie Friedman;4;4478;1-1-2022;
4479;James Harrington;1;4479;1-1-2022;
4480;Stephen Mcgrath;5;4480;1-1-2022;
4481;Luc Horton;2;4481;1-1-2022;
4482;Emmie Mcdowell;2;4482;1-1-2022;
4483;Mathilda Manning;4;4483;1-1-2022;
4484;Roosevelt Wiley;4;4484;1-1-2022;
4485;Louis Massey;4;4485;1-1-2022;
4486;Yusra Galvan;4;4486;1-1-2022;
4487;Elisabeth Mullins;3;4487;1-1-2022;
4488;Lennon Yoder;3;4488;1-1-2022;
4489;Rosalie Calhoun;1;4489;1-1-2022;
4490;Keisha Barnett;2;4490;1-1-2022;
4491;Keziah Conley;1;4491;1-1-2022;
4492;Mathew Mcgowan;1;4492;1-1-2022;
4493;Yunus Conway;3;4493;1-1-2022;
4494;Zohaib Townsend;5;4494;1-1-2022;
4495;Arun Gould;1;4495;1-1-2022;
4496;Lina Holt;4;4496;1-1-2022;
4497;Earl Beard;1;4497;1-1-2022;
4498;Marshall Hernandez;4;4498;1-1-2022;
4499;Anas Duncan;5;4499;1-1-2022;
4500;Jordan Turner;1;4500;1-1-2022;
4501;Caoimhe Gomez;2;4501;1-1-2022;
4502;Thea Vargas;1;4502;1-1-2022;
4503;Safa Kane;3;4503;1-1-2022;
4504;Sienna Best;1;4504;1-1-2022;
4505;Lucinda Chavez;4;4505;1-1-2022;
4506;Kirsty Morrow;3;4506;1-1-2022;
